"","Sale_Price","Gr_Liv_Area","Garage_Cars","Garage_Area","Total_Bsmt_SF","First_Flr_SF","Year_Built","Full_Bath","Year_Remod_Add","Mas_Vnr_Area","TotRms_AbvGrd"
"2272",270000,1629,3,808,1616,1629,2002,2,2003,236,9
"2273",279900,2486,2,452,1122,1146,2003,3,2004,94,10
"2274",186700,1572,3,995,1572,1572,1963,1,1963,226,5
"2275",283463,1776,3,712,1732,1776,2006,2,2007,100,7
"2276",392000,1824,3,932,1824,1824,2006,2,2007,242,8
"2277",281213,2482,3,642,1094,1133,2005,2,2006,245,9
"2278",147000,1120,0,0,1120,1120,2007,1,2007,0,6
"2279",130000,2034,4,1041,0,2034,1953,1,1953,0,9
"2280",140000,936,2,460,920,936,1996,0,1997,134,3
"2281",132250,1040,2,648,1064,1040,1963,1,1963,0,5
"2282",143000,1632,2,576,1632,1632,1967,2,1967,0,8
"2283",168000,1622,4,1356,1249,1622,1961,1,1975,149,7
"2284",129900,1060,2,572,1040,1060,1976,1,1976,0,6
"2285",134000,1142,2,528,1142,1142,1976,1,1976,0,6
"2286",85500,1092,1,253,546,546,1972,1,1972,0,5
"2287",106500,992,1,297,530,530,1970,1,1970,0,4
"2288",93900,1092,0,0,546,546,1970,1,1970,189,5
"2289",75000,1092,1,286,546,546,1970,1,1970,80,6
"2290",84500,630,0,0,630,630,1970,1,1970,0,3
"2291",75190,1092,1,286,546,546,1976,1,1976,0,6
"2292",146800,1062,2,539,1029,1062,1976,1,1976,0,5
"2293",153500,1008,2,678,923,1008,1977,1,1977,144,4
"2294",188000,1356,2,528,1244,1356,1977,2,1977,0,6
"2295",196000,1676,2,672,1160,1676,1977,1,1994,0,6
"2296",157000,1432,2,531,716,716,1977,1,1977,0,6
"2297",138000,796,0,0,796,796,1971,1,1971,0,5
"2298",129500,768,2,624,768,768,1970,1,1970,0,5
"2299",80000,1608,1,444,1396,1608,1961,1,1961,198,6
"2300",129500,845,2,360,845,845,1982,1,2006,0,4
"2301",135000,1178,2,502,1090,1178,1976,1,2003,0,6
"2302",124500,816,1,264,816,816,1982,1,1982,0,5
"2303",139000,816,1,264,816,816,1983,1,1983,0,4
"2304",93500,974,0,0,974,974,1991,1,1992,0,5
"2305",124500,887,1,288,864,887,1984,1,1984,0,5
"2306",149900,1293,2,452,1178,1293,1954,2,1954,28,5
"2307",157500,1024,1,313,1008,1024,1956,1,1956,244,5
"2308",169000,1797,3,963,1617,1797,1957,1,1957,302,7
"2309",252000,1390,2,550,1705,1390,1957,1,1957,902,4
"2310",192100,1851,2,506,1851,1851,1969,2,1969,434,8
"2311",183500,1525,2,400,813,813,1997,2,1998,0,6
"2312",222000,2236,2,642,964,993,1997,2,1997,285,8
"2313",170000,1671,2,423,781,781,1995,2,1995,0,7
"2314",187500,1498,2,409,691,691,1995,2,1996,0,6
"2315",202000,1776,2,443,821,821,1996,2,1996,0,7
"2316",185000,1511,2,413,802,802,1997,2,1997,0,8
"2317",320000,2462,2,576,1392,1392,2005,2,2006,456,9
"2318",240000,1670,3,690,1670,1670,2006,2,2006,27,7
"2319",250000,2064,2,527,1074,1074,2005,2,2005,216,7
"2320",239900,1801,3,800,893,901,2005,2,2005,0,8
"2321",309000,2212,3,773,1700,1700,2005,2,2006,248,9
"2322",274725,2021,2,422,868,887,2006,2,2006,0,9
"2323",270000,2687,2,618,2062,2079,1994,2,1994,0,9
"2324",183500,1169,2,402,1160,1169,1993,2,1994,112,6
"2325",165600,1501,2,420,697,697,1993,2,1994,112,6
"2326",176500,1632,2,462,935,955,1998,2,1998,0,8
"2327",130000,1204,2,461,1191,1204,1987,2,1987,0,5
"2328",239000,1767,2,504,1064,1064,1987,2,1987,0,5
"2329",275000,1742,2,564,1742,1742,1985,2,1985,0,5
"2330",457347,2798,3,670,1398,1414,2005,3,2006,600,11
"2331",545224,3390,3,758,1528,1528,2006,3,2006,662,10
"2332",356383,2473,3,675,1094,1102,2006,2,2006,184,11
"2333",556581,2868,3,716,1992,1992,2005,3,2006,208,11
"2334",361919,2576,3,666,1234,1264,2006,2,2006,466,10
"2335",535000,2698,3,736,1850,1850,2006,2,2006,734,11
"2336",401179,2795,3,660,1390,1390,2005,3,2006,550,10
"2337",438780,2945,3,641,1410,1426,2006,3,2006,1031,10
"2338",169000,2320,2,672,0,1547,1948,2,1950,0,7
"2339",145000,1056,2,572,1056,1056,1955,1,1955,0,5
"2340",318000,1714,2,517,1714,1714,2005,2,2005,230,7
"2341",319000,1826,3,758,1814,1826,2005,2,2006,238,7
"2342",470000,2000,3,722,1910,2000,2005,2,2005,420,8
"2343",202500,1621,2,440,1208,1621,1984,2,1998,0,8
"2344",229000,2183,3,786,1204,1377,1988,2,1988,178,9
"2345",235000,2263,2,539,795,1468,1977,2,1994,34,9
"2346",190000,1574,2,566,796,790,1976,2,1976,120,6
"2347",169000,1102,2,582,988,1102,1980,1,1980,130,5
"2348",241500,1872,2,604,1845,1872,1988,2,1988,102,6
"2349",188900,1857,2,482,945,945,1978,2,1978,68,8
"2350",207500,1686,2,612,1686,1686,1980,2,1980,157,7
"2351",250000,2784,2,564,1392,1392,1978,3,1978,184,12
"2352",179900,1552,2,434,713,811,1975,2,1975,0,6
"2353",172000,1083,2,596,1047,1083,1976,1,1976,252,5
"2354",294323,2318,2,541,960,960,2005,2,2006,0,8
"2355",184500,1875,2,485,675,1109,1975,3,2000,248,8
"2356",153500,1074,2,495,1056,1074,1975,1,1975,0,6
"2357",162900,1664,2,528,832,832,1976,2,1976,0,8
"2358",181000,1309,2,484,1040,1309,1974,1,1999,99,5
"2359",155000,1103,2,462,1103,1103,1974,2,1974,176,6
"2360",138800,1096,1,299,1096,1096,1969,1,1969,0,6
"2361",116050,864,1,280,864,864,1970,1,1970,0,5
"2362",88000,858,0,0,858,858,1971,1,1971,0,5
"2363",97500,874,2,576,864,874,1971,1,1971,0,5
"2364",190000,1419,2,543,1487,1419,2002,2,2002,0,4
"2365",105500,1092,2,440,525,525,1973,1,1973,514,6
"2366",125500,1365,2,440,765,765,1973,1,1973,200,7
"2367",83000,987,1,264,483,483,1973,1,1973,408,5
"2368",116000,1030,1,264,494,494,1972,1,1972,380,6
"2369",91500,1218,0,0,672,672,1971,1,1971,236,7
"2370",118000,1218,1,264,672,672,1972,1,1972,281,7
"2371",89000,948,1,264,483,483,1972,1,1972,504,5
"2372",108000,1092,1,264,525,525,1972,1,1972,504,6
"2373",94500,987,1,288,483,483,1972,1,1972,297,5
"2374",146300,1069,2,440,1069,1069,1975,2,1975,0,4
"2375",145000,1387,1,300,943,1387,1967,1,1975,0,6
"2376",123000,900,1,288,864,900,1967,1,1967,0,6
"2377",137500,1055,1,319,1055,1055,1976,2,1976,0,4
"2378",144000,1456,2,460,855,855,1976,2,1976,0,6
"2379",315000,1980,3,770,1980,1980,2004,2,2005,66,8
"2380",412083,2589,3,831,1738,1738,2006,2,2006,215,11
"2381",342643,2596,3,840,1249,1249,2006,3,2006,370,9
"2382",252000,1618,3,880,1618,1618,2004,2,2004,232,6
"2383",465000,2076,3,850,2076,2076,2006,2,2006,0,7
"2384",293000,1740,3,874,1721,1740,2006,2,2006,206,8
"2385",415000,1868,3,1085,1868,1868,2005,2,2005,568,7
"2386",326000,1850,3,772,1833,1850,2004,2,2005,378,8
"2387",325300,2376,3,853,1158,1158,2005,3,2006,380,9
"2388",309000,2452,3,691,1117,1132,2004,3,2005,132,9
"2389",300000,2206,3,670,1090,1117,2005,2,2006,525,10
"2390",275500,2098,3,878,1030,1038,2005,2,2005,178,8
"2391",338500,2091,2,521,1606,1625,2005,2,2006,385,8
"2392",345000,2324,3,736,1175,1182,2005,3,2006,286,11
"2393",344133,2253,2,575,1209,1209,2005,2,2006,0,8
"2394",298236,2389,3,672,1054,1054,2006,2,2006,0,10
"2395",329900,2358,3,784,1524,1544,2005,2,2006,142,10
"2396",360000,1944,3,708,1896,1944,2003,2,2004,0,8
"2397",281000,1970,3,753,1085,1120,2006,2,2006,788,8
"2398",372397,1792,3,925,1792,1792,2005,2,2006,430,6
"2399",378000,1780,3,816,1780,1780,2004,2,2005,674,7
"2400",374000,1792,3,874,1792,1792,2003,2,2004,562,6
"2401",437154,2728,3,706,1848,1848,2005,2,2006,870,10
"2402",275000,1904,2,736,1058,1058,2005,2,2005,280,8
"2403",279000,1914,3,746,1420,1426,2004,2,2004,112,9
"2404",185850,1364,2,484,1364,1364,2005,2,2005,240,6
"2405",282500,1565,2,556,1560,1565,2005,2,2005,278,6
"2406",202500,1368,2,474,1368,1368,2005,2,2006,94,6
"2407",202665,1368,2,474,1368,1368,2005,2,2006,94,6
"2408",332200,1686,3,899,1686,1686,2006,2,2006,518,6
"2409",310090,1666,2,575,1666,1666,2006,2,2006,572,6
"2410",171750,1405,2,478,1405,1405,2003,2,2003,163,6
"2411",169990,1316,2,397,1316,1316,2005,2,2006,0,6
"2412",170440,1456,2,390,728,728,2005,2,2006,0,8
"2413",169985,1492,2,440,738,738,2006,2,2006,0,8
"2414",179665,1496,2,426,654,664,2006,2,2006,0,7
"2415",219210,1863,3,660,879,879,2006,2,2006,0,9
"2416",174190,1326,2,427,1326,1326,2006,2,2006,0,6
"2417",172785,1456,2,429,728,728,2006,2,2006,0,8
"2418",258000,2373,3,632,1052,1052,2004,2,2005,236,9
"2419",185101,1492,2,440,738,738,2006,2,2006,0,8
"2420",210250,1364,2,437,1220,1364,2006,2,2006,14,6
"2421",234000,1557,2,420,1374,1557,2003,2,2004,18,7
"2422",215000,1456,2,400,1273,1456,2003,2,2003,40,7
"2423",246990,1511,2,398,1368,1511,2002,2,2002,40,5
"2424",178740,1414,2,398,1375,1414,2004,2,2004,18,6
"2425",225000,1548,2,388,1365,1548,2004,2,2004,18,7
"2426",167240,1248,2,438,1248,1248,2005,2,2006,16,5
"2427",156820,1142,2,440,1142,1142,2005,2,2006,14,6
"2428",213490,1506,2,440,1362,1506,2005,2,2005,145,6
"2429",264561,1567,3,648,1520,1567,2006,2,2006,0,7
"2430",246578,1500,3,648,1356,1500,2006,2,2006,45,6
"2431",192140,1838,2,372,732,734,2005,2,2005,0,7
"2432",183200,1509,2,393,783,807,2002,2,2003,0,7
"2433",178000,1414,2,403,707,707,2004,2,2004,0,6
"2434",201490,1598,2,433,848,848,2004,2,2005,0,7
"2435",230500,1936,2,504,1406,1454,2000,2,2000,40,7
"2436",180000,1509,2,393,783,807,2003,2,2003,0,8
"2437",172400,1664,2,460,953,953,2000,2,2000,0,7
"2438",215000,1889,2,431,982,1008,2000,2,2000,0,9
"2439",199900,1886,2,431,930,956,1998,2,1999,0,10
"2440",173000,1671,2,472,959,959,2000,2,2000,0,7
"2441",287602,2322,3,617,1035,1082,2006,3,2006,0,8
"2442",230000,2291,2,429,975,1005,1999,2,1999,302,8
"2443",348000,2392,3,870,1396,1407,1997,2,1998,423,7
"2444",286000,1976,3,885,1044,1079,1998,2,1998,242,7
"2445",300000,2234,3,768,1160,1205,2000,2,2000,322,7
"2446",625000,3627,3,807,1930,1831,1995,3,1996,1378,10
"2447",405000,2855,3,774,1540,1540,2000,2,2000,877,9
"2448",280000,1924,2,592,1086,1086,1998,2,1998,530,7
"2449",258000,2263,2,420,1141,1165,1998,2,1998,650,10
"2450",350000,2726,3,725,1342,1358,1995,2,1995,397,9
"2451",584500,3500,3,959,1733,1933,1993,3,1994,738,11
"2452",321000,2494,3,803,1290,1305,1994,2,1995,501,9
"2453",290000,2526,3,844,1165,1203,1994,2,1994,391,8
"2454",315000,2799,3,704,1286,1565,1993,2,1993,420,8
"2455",252000,1964,2,760,1100,1116,2005,2,2006,192,8
"2456",336820,1670,3,928,1670,1670,2006,2,2006,0,6
"2457",423000,2097,3,1134,2077,2097,2005,1,2006,0,8
"2458",290000,1660,2,500,1660,1660,2006,2,2006,420,8
"2459",232000,1616,3,834,1616,1616,2005,2,2005,228,7
"2460",199000,1504,2,510,1504,1504,2006,2,2006,60,7
"2461",198600,1278,2,584,1278,1278,2006,2,2006,0,5
"2462",405749,2640,3,792,2036,2036,2006,3,2006,0,11
"2463",232600,1489,2,776,1489,1489,2006,2,2006,0,7
"2464",266000,1939,3,1053,1095,1095,2006,2,2006,0,8
"2465",186500,1553,2,615,756,756,2005,2,2006,0,6
"2466",200825,1716,2,615,858,858,2005,2,2005,0,7
"2467",197000,1576,2,614,770,778,2006,2,2006,0,6
"2468",185000,1262,2,572,1262,1262,2006,2,2006,68,5
"2469",176000,1266,2,453,1257,1266,2005,2,2005,0,6
"2470",187750,1301,2,572,1293,1301,2006,2,2006,0,5
"2471",139500,1142,0,0,1142,1142,2005,1,2005,0,5
"2472",186800,1400,2,612,1400,1400,2005,2,2006,118,6
"2473",132000,1131,0,0,1131,1131,2005,1,2006,0,6
"2474",142500,1141,2,484,1141,1141,2005,1,2005,0,6
"2475",158000,1158,2,576,1158,1158,2004,1,2004,0,5
"2476",184000,1686,2,462,891,891,2005,2,2005,172,8
"2477",184900,1585,2,449,784,831,2005,2,2005,96,7
"2478",187000,1837,2,688,941,941,1997,2,1998,0,7
"2479",175900,1603,2,484,761,810,1992,2,1992,0,7
"2480",248500,1731,2,462,836,844,1992,2,1993,0,7
"2481",172000,1398,2,542,1398,1398,1990,2,1991,0,5
"2482",151000,1217,2,484,1217,1217,1991,2,1991,0,5
"2483",150000,1320,2,472,636,636,1994,2,1994,0,6
"2484",107000,1056,1,384,1056,1056,1966,1,1966,0,5
"2485",119900,965,1,300,828,965,1965,1,1965,0,6
"2486",129500,988,2,624,988,988,1962,1,1962,51,6
"2487",125000,1728,2,504,1728,1728,1963,2,1963,336,10
"2488",119500,1654,2,528,0,1286,1977,2,1977,0,10
"2489",144000,1211,2,576,864,1211,1962,1,2002,0,6
"2490",151000,1212,2,492,506,1212,1977,1,1995,46,6
"2491",126000,984,1,310,984,984,1965,1,1965,0,5
"2492",116000,909,1,294,882,909,1968,1,1968,90,5
"2493",133500,925,2,484,925,925,1963,1,1963,0,5
"2494",120875,1024,1,308,1024,1024,1965,1,1965,0,5
"2495",137000,935,1,288,935,935,1965,1,1965,114,5
"2496",124000,912,0,0,912,912,1964,1,1964,0,6
"2497",135000,1236,1,288,912,1236,1961,1,1994,0,6
"2498",129200,941,1,288,912,941,1967,1,1967,0,6
"2499",260000,2646,2,550,1748,2151,1974,2,1974,145,9
"2500",260000,2417,2,462,1288,1301,1991,2,1992,284,9
"2501",334000,2826,3,888,1334,1520,1992,2,1993,692,9
"2502",310000,2520,3,796,1338,1352,1993,2,1993,0,10
"2503",268000,2295,2,590,1095,1166,1992,2,2000,0,9
"2504",262000,1624,3,757,1624,1624,1994,2,1995,0,5
"2505",176400,1143,2,588,1143,1143,2004,1,2004,0,5
"2506",197000,1247,2,550,1247,1247,2005,1,2005,0,4
"2507",151000,1200,2,480,600,520,2005,2,2005,0,4
"2508",147400,1223,2,480,600,520,2005,2,2005,0,4
"2509",149900,1223,2,480,600,520,2005,2,2005,0,4
"2510",144152,1200,2,480,600,520,2005,2,2005,0,4
"2511",166000,1524,2,440,756,768,2000,2,2000,513,4
"2512",183900,1452,2,506,691,713,1999,2,1999,218,6
"2513",165000,1382,2,490,673,673,2000,2,2000,0,6
"2514",139000,1080,2,496,530,530,2003,2,2003,0,4
"2515",200000,1694,1,434,569,854,1997,2,1998,0,6
"2516",221000,1568,2,564,1568,1568,2001,2,2002,0,6
"2517",270000,1494,2,481,1494,1494,1995,1,1996,0,6
"2518",165000,1208,2,546,1208,1208,1977,1,1977,0,6
"2519",214000,1235,2,484,1235,1235,1980,1,1980,0,4
"2520",188000,1036,2,484,1036,1036,1980,1,1980,0,4
"2521",190000,1226,2,484,1226,1226,1980,1,1980,0,4
"2522",170000,1226,2,484,1226,1226,1978,1,1978,0,4
"2523",385000,1842,3,894,1842,1842,1981,0,1987,0,5
"2524",146500,1193,2,501,1153,1193,1972,2,1972,144,6
"2525",170000,1920,2,487,570,1222,1968,3,1992,143,8
"2526",262500,2156,2,508,1568,2156,1968,2,2003,0,9
"2527",179900,1416,2,776,708,708,1968,2,1968,420,7
"2528",250000,2654,2,619,1054,1512,1968,2,1984,220,9
"2529",165150,1790,2,484,732,1012,1972,1,1972,288,8
"2530",164500,1334,2,477,1334,1334,1967,2,1967,264,7
"2531",140000,1164,2,528,1164,1164,1969,1,1969,168,6
"2532",135500,980,1,384,980,980,1967,2,1967,0,6
"2533",142000,1051,2,504,1051,1051,1968,1,1968,0,6
"2534",155000,1770,2,530,900,884,1968,1,1968,300,7
"2535",157500,976,2,504,976,976,1968,1,2004,203,4
"2536",138500,1052,1,288,1052,1052,1968,1,1968,168,5
"2537",140000,898,1,326,833,898,1968,1,1968,0,6
"2538",124400,1051,1,264,1051,1051,1966,1,1966,0,6
"2539",158000,1141,1,568,1141,1141,1967,1,1967,140,6
"2540",146000,1200,2,884,864,1200,1965,1,1998,166,6
"2541",190000,1993,2,495,825,1097,1971,2,1971,252,8
"2542",136500,1050,1,368,1050,1050,1961,1,1961,0,6
"2543",129900,864,2,624,864,864,1958,1,1958,0,5
"2544",145000,1712,2,588,1626,1712,1959,2,2005,122,8
"2545",185900,1565,1,299,1187,1565,1965,2,2000,0,7
"2546",160000,1251,1,461,1251,1251,1964,1,1964,425,6
"2547",167000,1488,2,430,1008,1488,1964,1,1964,112,7
"2548",157500,1440,2,480,720,720,1964,1,1964,0,7
"2549",140000,1095,1,264,588,1095,1958,1,1958,105,6
"2550",150000,1053,2,750,1008,1053,1958,1,1991,85,6
"2551",151500,1248,1,286,1248,1248,1960,1,1960,88,6
"2552",129800,816,1,240,816,816,1934,1,1950,0,4
"2553",137000,1008,1,275,1008,1008,1954,1,1954,0,4
"2554",137000,1043,1,273,938,1043,1947,1,1950,0,5
"2555",121600,1230,1,305,747,774,1946,1,1950,0,5
"2556",85500,869,0,0,440,869,1923,1,1958,0,4
"2557",79900,747,2,528,600,747,1926,1,1953,108,5
"2558",127000,1252,2,576,504,936,1908,1,1991,0,5
"2559",161000,1433,2,441,1251,1433,1961,1,1990,0,7
"2560",146500,1624,1,240,1444,1624,1952,1,1952,150,6
"2561",135000,1216,1,280,1056,1216,1951,1,1951,144,7
"2562",137900,2136,2,528,2136,2136,1951,2,1951,44,7
"2563",133000,1578,1,240,806,958,1941,1,1950,0,5
"2564",137000,1728,1,234,704,1024,1949,1,1973,0,7
"2565",121000,936,1,240,936,936,1954,1,1975,0,5
"2566",119000,1584,2,506,1584,1584,1967,2,1967,0,8
"2567",172000,1246,2,441,1246,1246,1964,1,1964,0,6
"2568",98600,1235,2,480,1235,1235,1961,1,1961,203,6
"2569",226000,2157,2,487,924,1216,1966,2,1966,309,8
"2570",118000,1128,1,286,936,1128,1954,1,1954,0,5
"2571",235000,3112,2,795,1360,1360,1918,2,1990,0,8
"2572",135000,1008,2,430,1008,1008,1963,1,1963,332,5
"2573",132500,1190,2,540,1106,1190,1962,1,1962,120,6
"2574",143000,1144,1,796,1144,1144,1959,1,1959,128,6
"2575",132000,1364,1,331,1179,1364,1957,1,1957,0,6
"2576",145250,1383,1,292,1383,1383,1960,1,1960,175,7
"2577",162000,1336,2,488,1121,1336,1958,1,1958,632,7
"2578",148000,1370,1,300,1058,1370,1956,1,1956,272,6
"2579",141000,1092,1,299,1092,1092,1957,1,1957,0,6
"2580",153000,1124,1,353,1124,1124,1956,1,1994,0,6
"2581",134450,1236,1,447,1070,1236,1957,1,1996,64,6
"2582",135960,943,2,600,943,943,1979,1,1979,0,4
"2583",156000,1050,1,286,1050,1050,1954,1,2000,176,6
"2584",140000,1375,2,451,1367,1375,1954,1,1954,0,5
"2585",139500,1008,1,280,1008,1008,1952,1,2003,0,4
"2586",155000,1575,2,400,216,1575,1951,1,1951,522,5
"2587",127000,1145,2,684,301,1145,1956,1,1956,0,6
"2588",133500,1005,1,319,1005,1005,1956,1,1956,0,6
"2589",125000,1056,1,300,1056,1056,1955,1,1955,0,6
"2590",142000,884,1,270,884,884,1951,1,1991,0,4
"2591",167000,2039,3,791,929,2039,1941,1,1963,0,7
"2592",159000,1384,2,896,1015,1384,1956,1,2001,0,6
"2593",180000,2640,3,1008,2171,1392,1925,2,1975,0,10
"2594",127000,1312,2,649,784,900,1947,1,1950,0,6
"2595",112000,1310,1,398,617,865,1924,2,1950,0,6
"2596",99800,713,1,371,713,713,1930,1,2001,0,5
"2597",117000,833,1,326,833,833,1954,1,2000,0,4
"2598",108480,1073,1,326,1073,1073,1921,1,1968,0,4
"2599",68000,715,2,660,715,715,1929,1,1950,0,4
"2600",86900,720,1,280,448,448,1900,1,1998,0,5
"2601",120000,1130,2,720,1120,1130,1920,1,1950,0,5
"2602",155500,1595,2,528,663,774,1915,2,1950,0,7
"2603",80000,1760,2,648,1077,981,1910,1,1950,0,7
"2604",105000,1214,3,936,672,694,1915,1,1950,0,6
"2605",160000,2414,2,520,954,1766,1900,2,1970,0,10
"2606",170000,1466,2,566,796,1096,1936,2,1989,0,7
"2607",160000,1324,2,440,1088,1324,1965,2,1965,101,6
"2608",159950,1086,2,484,1024,1086,1966,1,1966,1047,6
"2609",165000,1146,1,294,1083,1146,1963,1,1963,379,6
"2610",159000,1734,2,440,912,1085,1962,1,1981,0,7
"2611",147000,1207,1,264,1135,1207,1962,1,1985,161,6
"2612",115000,912,1,288,912,912,1964,1,1964,0,5
"2613",159500,1194,2,539,655,1194,1959,1,1959,0,6
"2614",120000,864,1,288,864,864,1959,1,1959,207,4
"2615",129900,816,1,308,816,816,1957,1,1957,0,5
"2616",183000,1773,2,418,1313,1773,1961,2,1992,104,6
"2617",157500,1472,2,484,0,1472,1959,2,1959,58,5
"2618",277500,2448,2,441,1438,1900,1962,3,1998,0,9
"2619",207500,1600,1,319,1484,1600,1957,1,1997,0,6
"2620",147500,1521,1,597,910,910,1950,1,1950,0,6
"2621",135000,1192,0,0,720,720,1949,1,1950,0,6
"2622",109500,1040,2,625,0,1040,1950,1,1950,0,5
"2623",109900,1040,2,420,0,1040,1950,1,1950,0,4
"2624",133700,1040,1,286,1040,1040,1959,1,1959,0,6
"2625",81400,1040,2,400,0,1040,1950,2,1950,0,6
"2626",87500,1040,2,400,0,1040,1949,2,1950,340,6
"2627",93500,1040,2,400,0,1040,1950,2,1950,0,6
"2628",119000,1556,0,0,1556,1556,1960,2,1960,0,8
"2629",141000,1150,1,300,1150,1150,1959,1,1959,0,6
"2630",146000,1150,1,288,1150,1150,1961,1,1961,0,6
"2631",155000,1348,2,453,660,660,1966,1,1966,266,6
"2632",134500,999,1,300,925,999,1962,1,1962,0,6
"2633",120000,1045,2,528,1045,1045,1962,1,1962,0,6
"2634",105000,864,1,336,864,864,1962,1,1962,0,5
"2635",124000,1025,0,0,1025,1025,1962,1,1962,0,6
"2636",169000,2014,2,624,716,1007,1900,2,2005,0,8
"2637",107000,1328,1,210,686,810,1925,1,1950,0,8
"2638",135000,1668,1,240,1212,1226,1948,1,1950,264,6
"2639",111500,1657,1,162,1147,1147,1920,1,1980,0,9
"2640",156500,1416,2,400,780,940,1900,1,2004,0,7
"2641",178000,1641,2,546,728,832,1925,1,1990,0,6
"2642",139900,1428,2,576,712,848,1900,1,1970,0,7
"2643",105000,1004,1,200,502,502,1930,1,1950,0,5
"2644",110000,813,1,270,813,813,1930,1,2005,0,5
"2645",111500,1951,2,576,938,1084,1900,2,1950,0,9
"2646",108000,1032,1,280,1032,1032,1924,1,1950,0,5
"2647",111500,844,1,216,844,844,1925,1,1950,0,5
"2648",124000,1750,1,240,636,1089,1880,1,1991,0,8
"2649",105000,864,1,528,576,864,1950,1,1950,0,5
"2650",116000,1118,2,440,648,734,1920,1,1950,0,6
"2651",96900,1376,1,216,738,714,1905,1,1950,0,7
"2652",135500,960,2,576,960,960,1955,1,1955,0,5
"2653",139000,1566,2,450,816,816,1924,1,1950,145,7
"2654",61500,492,1,200,492,492,1921,1,1950,0,3
"2655",120000,1182,1,378,770,885,1945,1,1950,0,5
"2656",126175,1163,1,220,1162,1163,1955,1,2005,0,6
"2657",64000,840,1,250,798,840,1920,1,1950,0,5
"2658",137000,1928,1,440,1020,908,1910,2,1950,0,9
"2659",87000,1774,3,779,1095,1095,1900,2,1950,0,8
"2660",163000,1768,2,320,880,880,1914,1,1970,0,6
"2661",155000,2104,2,432,1226,1226,1910,2,2005,0,9
"2662",79000,1440,1,352,540,889,1900,1,1950,0,6
"2663",144000,1690,1,225,815,815,1916,1,1950,0,7
"2664",114504,1368,1,216,684,684,1910,1,1993,0,7
"2665",157000,1762,2,576,596,998,1920,1,1950,0,8
"2666",125000,1200,1,312,1200,1200,1923,1,1950,0,7
"2667",475000,3608,3,840,1107,1518,1892,2,1993,0,12
"2668",93500,1248,0,0,624,624,1920,2,1950,0,8
"2669",125000,960,2,624,960,960,1958,1,1958,0,5
"2670",64500,1020,0,0,1020,1020,1918,1,1950,0,5
"2671",100000,788,0,0,788,788,1941,1,1950,0,4
"2672",140200,1577,1,312,972,972,1939,1,1950,0,6
"2673",202500,1827,1,240,848,1017,1924,1,1996,0,9
"2674",159000,1664,2,420,1004,1004,1947,2,1950,0,7
"2675",119900,1118,2,410,793,793,1939,1,1950,0,5
"2676",114500,1176,2,528,816,816,1934,1,1950,0,6
"2677",115000,1344,1,240,896,896,1936,1,1950,0,7
"2678",75000,1162,1,258,728,728,1930,1,1950,0,6
"2679",88000,1015,1,450,768,1015,1925,1,1950,0,6
"2680",80500,912,0,0,0,672,1947,1,1950,0,3
"2681",149000,1576,1,225,1042,1042,1928,1,1950,0,8
"2682",110000,1324,1,180,741,741,1930,1,1984,0,7
"2683",110500,1103,2,440,1103,1103,1925,1,1980,0,5
"2684",89000,616,1,205,616,616,1921,1,1950,0,4
"2685",113000,1048,1,280,993,1048,1922,1,1950,0,5
"2686",109000,816,1,210,816,816,1925,1,1950,0,4
"2687",220000,2486,2,576,1595,1611,1962,2,1962,0,8
"2688",129000,960,2,576,960,960,1970,1,1970,160,6
"2689",117000,1635,1,255,485,1001,1910,1,2003,0,5
"2690",52500,693,0,0,693,693,1941,1,1950,0,4
"2691",107000,1430,2,370,596,834,1924,2,1950,0,7
"2692",116500,1330,1,390,396,665,1910,1,2004,0,7
"2693",72000,819,0,0,610,819,1919,1,1950,0,4
"2694",119500,1376,1,198,780,780,1937,2,1950,0,7
"2695",125500,1360,1,297,803,803,1938,1,1995,0,6
"2696",91000,1077,1,210,1007,1077,1922,1,1950,0,6
"2697",84500,754,0,0,520,520,1935,1,1982,0,5
"2698",90000,984,1,308,984,984,1930,1,1950,0,6
"2699",137500,1422,1,288,806,1081,1951,1,1951,41,7
"2700",150000,1921,2,576,1921,1921,1964,2,1964,0,8
"2701",131000,1640,2,394,0,1640,1950,1,1950,0,7
"2702",130000,1352,1,288,1062,1352,1958,1,1958,120,6
"2703",125000,1032,1,260,0,1032,1935,1,1950,0,6
"2704",80000,879,1,180,830,879,1936,1,1950,0,4
"2705",157000,1073,1,246,1073,1073,2004,2,2004,0,4
"2706",148000,1382,2,459,1051,1382,1963,1,1979,51,6
"2707",90000,1296,2,516,0,1296,1967,2,1967,0,6
"2708",154500,1068,1,264,1059,1068,1963,1,2003,0,6
"2709",153600,1064,2,528,1064,1064,1967,1,1967,305,6
"2710",164500,1320,2,564,1164,1320,1966,1,1966,97,6
"2711",132000,934,1,336,912,934,1964,1,1964,0,4
"2712",142500,1059,1,286,1059,1059,1966,1,1966,0,6
"2713",158000,1159,1,336,1051,1159,1968,1,1968,188,7
"2714",149500,1400,2,440,672,672,1978,1,1978,203,6
"2715",165000,1458,2,512,1176,1458,1967,1,1967,450,7
"2716",180000,1721,2,440,1461,1721,1968,2,1993,0,7
"2717",160500,1040,2,616,960,1040,1978,1,1978,200,6
"2718",156500,1967,2,580,1967,1967,1977,2,1977,0,10
